tweet_id	begin	end	type	extraction
1251495891405606914	78	87	PROFESION	militares
1269945641834295296	91	101	PROFESION	sanitarios
1250031345134436354	17	27	PROFESION	presidente
1261236504598384640	73	81	PROFESION	ministra
1261236504598384640	50	64	PROFESION	vicepresidenta
1242791690664128512	20	28	PROFESION	ministro
1242791690664128512	66	74	PROFESION	ministro
1257027783932481536	3	11	PROFESION	Ministro
1270437812291149825	32	41	PROFESION	Ministros
1253280424908009473	185	207	PROFESION	autoridades sanitarias
1243941898991140864	18	28	PROFESION	dirigentes
1243941898991140864	4	15	PROFESION	empresarios
1254646001908006915	3	13	PROFESION	Presidenta
1254646001908006915	169	180	PROFESION	periodistas
1258145163597225986	144	157	PROFESION	Guardia Civil
1258145163597225986	125	138	PROFESION	Policía Local
1256957650190860289	9	18	PROFESION	fotógrafo
1263359044011601920	98	108	PROFESION	secretario
1292097677191258113	125	132	PROFESION	policía
1276415443612377089	75	85	PROFESION	temporeros
1246920580407926784	61	84	PROFESION	Presidenta del Gobierno
1268446467204710405	6	18	SITUACION_LABORAL	trabajadores
1268446467204710405	78	88	PROFESION	sanitarios
1252843948566917120	166	180	PROFESION	investigadores
1252128161023889408	9	37	PROFESION	jefe de Críticos Quirúrgicos
1291272867309596673	162	174	PROFESION	rastreadores
1265961873217859586	50	64	PROFESION	Vicepresidente
1256556235505176576	18	30	SITUACION_LABORAL	desempleados
1256556235505176576	189	194	SITUACION_LABORAL	Ertes
1289825475385339909	94	119	PROFESION	Profesionales de la Salud
1247435989116751874	59	74	PROFESION	primer ministro
1248390164033843202	3	26	PROFESION	presidente del gobierno
1274253211789131776	20	27	PROFESION	médicos
1248533202798510080	235	242	SITUACION_LABORAL	alumnxs
1245622590539853831	165	181	PROFESION	policía Nacional
1245622590539853831	80	88	PROFESION	@policia
1245622590539853831	143	159	PROFESION	guardias civiles
1247083311383687168	24	32	SITUACION_LABORAL	personal
1247083311383687168	184	196	SITUACION_LABORAL	trabajadores
1272786581192146945	44	68	PROFESION	especialista oftalmólogo
1250361546397700097	81	87	PROFESION	médico
1248907032830377984	115	123	PROFESION	diputado
1248907032830377984	16	22	PROFESION	médico
1265231121903521792	135	160	PROFESION	directora de #DataScience
1279714754886590464	3	10	PROFESION	alcalde
1279891749905858560	172	182	PROFESION	presidente
1259439203730980864	147	166	PROFESION	portavoz de sanidad
1259439203730980864	79	85	PROFESION	médico
1249642458063003649	39	48	PROFESION	enfermera
1249642458063003649	16	24	PROFESION	delegada
1274589692084785152	251	258	PROFESION	POLICIA
1282236334757892104	24	31	PROFESION	marinos
1282236334757892104	121	144	SITUACION_LABORAL	trabajadorxs esenciales
1288069781732708352	22	32	PROFESION	empresario
1291030785022210050	3	11	PROFESION	viróloga
1281990168044613633	9	29	PROFESION	conductor de autobús
1247207349397393408	126	148	PROFESION	Ministro de Transporte
1247207349397393408	194	215	PROFESION	Ministra de educación
1273687342545584129	128	136	SITUACION_LABORAL	personal
1267568253846597632	30	71	PROFESION	Profesionales de los servicios funerarios
1260458967962173446	173	184	ACTIVIDAD	voluntarios
1251042461255979009	148	155	PROFESION	doctora
1270386760766427138	116	124	PROFESION	abogados
1270386760766427138	81	94	PROFESION	Guardia Civil
1283445476789018624	203	211	PROFESION	ladrones
1249222226475450368	93	106	SITUACION_LABORAL	profesionales
1248971049921806336	180	194	PROFESION	TRANSPORTISTAS
1248971049921806336	114	124	PROFESION	SANITARIOS
1248971049921806336	171	178	PROFESION	CAJERAS
1248971049921806336	126	136	PROFESION	ENFERMERAS
1248971049921806336	138	145	PROFESION	MÉDICOS
1248971049921806336	147	169	PROFESION	MUJERES DE LA LIMPIEZA
1259866027615232002	63	87	PROFESION	expertos que le asesoran
1259434614390697984	25	32	PROFESION	alcalde
1277159628376289281	125	147	PROFESION	autoridades sanitarias
1273179124262150148	212	231	PROFESION	servidores públicos
1274449540263919616	72	81	PROFESION	enfermera
1274449540263919616	8	14	PROFESION	médico
1249303684300918786	112	128	PROFESION	líderes europeos
1269590186255622149	3	13	PROFESION	Presidente
1269590186255622149	34	44	PROFESION	Presidenta
1259747191645765637	88	93	SITUACION_LABORAL	ERTES
1259747191645765637	144	149	SITUACION_LABORAL	ERTES
1259747191645765637	66	78	SITUACION_LABORAL	trabajadores
1259747191645765637	122	134	SITUACION_LABORAL	trabajadores
1258752415186247680	240	253	PROFESION	@guardiacivil
1260922073104474113	18	28	PROFESION	sanitarios
1244045909312372738	123	130	PROFESION	médicos
1244045909312372738	132	154	PROFESION	efectivos de seguridad
1257213948035764226	110	132	PROFESION	profesor de Psicología
1270133176522989570	67	93	PROFESION	Vicepresidente de la Junta
1269320413974233089	5	15	PROFESION	científica
1269320413974233089	70	81	PROFESION	inmunólogas
1260993435739226115	97	122	PROFESION	concejal del Ayuntamiento
1260993435739226115	196	204	SITUACION_LABORAL	internos
1275938877417623552	3	11	PROFESION	director
1256173601977446401	180	190	PROFESION	sanitarios
1255850161567182849	3	7	PROFESION	juez
1292861808676667394	182	190	SITUACION_LABORAL	empleado
1292861808676667394	72	77	SITUACION_LABORAL	ERTES
1263360633384374272	0	23	PROFESION	Subsecretaria de la ONU
1288711411225501697	111	120	SITUACION_LABORAL	empleados
1253464802866987008	121	131	PROFESION	presidente
1276919761826459648	81	94	PROFESION	@GuardiaCivil
1273302136143712256	205	215	PROFESION	presidente
1244179389316771840	77	102	PROFESION	jefe de Riesgos Laborales
1244179389316771840	53	56	PROFESION	Dr.
1244179389316771840	109	116	PROFESION	Policía
1271743260168462337	40	50	PROFESION	temporer@s
1277514053498404864	160	170	SITUACION_LABORAL	compañeros
1277514053498404864	62	69	PROFESION	médicos
1257756561239400448	192	212	PROFESION	entrenador de fútbol
1283383243123957762	29	36	PROFESION	médicos
1283383243123957762	39	49	PROFESION	sanitarios
1261038008071008258	161	172	PROFESION	empresarios
1266386328251400192	4	15	PROFESION	deportistas
1278435746546925570	32	35	PROFESION	Rey
1278435746546925570	109	112	PROFESION	Rey
1257645927793377280	78	101	PROFESION	presidenta de la región
1263240555120689157	28	38	PROFESION	presbítero
1280608237348425728	149	160	PROFESION	periodistas
1280608237348425728	3	9	ACTIVIDAD	vocero
1280608237348425728	68	74	ACTIVIDAD	vocera
1257979676557017091	239	248	PROFESION	#dentista
1293086325399269379	143	156	SITUACION_LABORAL	profesionales
1277968287167479809	183	190	PROFESION	Policía
1277968287167479809	137	155	PROFESION	secretario general
1261698514192609280	4	13	PROFESION	sanitaria
1264921138297286659	56	66	PROFESION	sanitarios
1264921138297286659	154	172	PROFESION	equipo de expertos
1268800326859141120	3	13	PROFESION	periodista
1268800326859141120	122	132	PROFESION	presidente
1268800326859141120	21	28	PROFESION	Obispos
1256695663133429768	80	98	PROFESION	personal sanitario
1281660181298978816	241	247	PROFESION	fiscal
1292011292430131200	102	115	PROFESION	guardia civil
1292011292430131200	122	135	PROFESION	guardia civil
1258368853446471680	42	47	PROFESION	presi
1267465402344525825	219	237	PROFESION	empleados Públicos
1260586982129963012	67	87	PROFESION	presidenta de la CAM
1285114068748165122	203	207	SITUACION_LABORAL	ERTE
1285114068748165122	184	196	SITUACION_LABORAL	trabajadores
1261719193193496577	86	123	PROFESION	Presidente del Principado de Asturias
1259479585902809090	115	141	PROFESION	trabajadores de la Sanidad
1268282700194086914	60	70	PROFESION	sanitari@s
1268282700194086914	197	205	PROFESION	ladrones
1261553485717426176	84	87	PROFESION	rey
1268521713630957570	10	43	PROFESION	portavoz de #FormacionProfesional
1277885027439775744	78	88	PROFESION	sanitarios
1258673847638917126	3	15	PROFESION	investigador
1269207993079513089	236	249	PROFESION	Guardia Civil
1266385721167921153	144	151	PROFESION	policia
1266385721167921153	35	42	PROFESION	Policía
1260520546065842176	3	11	PROFESION	dictador
1274453075026153472	33	42	PROFESION	Cirujanos
1274453075026153472	124	134	SITUACION_LABORAL	compañeros
1280114492538605569	60	70	PROFESION	presidente
1281860976820846593	138	148	PROFESION	Presidente
1255485731314819082	32	40	PROFESION	oculista
1255485731314819082	174	199	PROFESION	cajera en un supermercado
1289117440522289153	118	128	PROFESION	gobernante
1266828670204870656	41	52	PROFESION	#temporeros
1258484758717267973	26	33	PROFESION	autoras
1269944244619415553	154	162	PROFESION	docentes
1269944244619415553	165	172	SITUACION_LABORAL	alumnos
1248410104438738950	51	61	PROFESION	sanitari@s
1270859055108685825	59	69	PROFESION	Presidente
1255130234254315526	4	33	PROFESION	Técnico en Integración Social
1270602254085754881	0	13	PROFESION	Guardia Civil
1270602254085754881	16	32	PROFESION	Policía Nacional
1281371898039930882	44	54	PROFESION	presidente
1254346957688049667	95	102	PROFESION	escolta
1242757834351300608	38	48	PROFESION	sanitarios
1242757834351300608	121	131	PROFESION	consellera
1270746590161055744	3	22	PROFESION	profesor de química
1269284509444460544	13	16	PROFESION	Rey
1257239554140094464	12	18	PROFESION	médico
1253188314926120960	3	19	PROFESION	director de cine
1259763665668124674	56	65	PROFESION	militares
1259763665668124674	74	107	PROFESION	efectivos de asistencia sanitaria
1276792168217284608	233	246	PROFESION	Guardia Civil
1276792168217284608	113	115	PROFESION	GC
1269241724645318659	76	113	PROFESION	directora general de la Guardia Civil
1269241724645318659	100	113	PROFESION	Guardia Civil
1269241724645318659	50	70	PROFESION	número 2 en Interior
1289351879311478784	55	59	SITUACION_LABORAL	erte
1289351879311478784	174	178	SITUACION_LABORAL	erte
1275032060382646278	42	49	PROFESION	Capitán
1268133739651096576	20	30	PROFESION	sanitarios
1279238296816713728	31	41	PROFESION	presidente
1257142632301682688	0	8	PROFESION	Ministra
1264327894584696838	0	10	PROFESION	Presidente
1252212685258788864	139	165	PROFESION	Presidente de la República
1252212685258788864	89	98	PROFESION	senadores
1250045890745847809	86	97	PROFESION	funcionario
1266978772332564481	34	46	PROFESION	primera dama
1282631004021194753	20	25	PROFESION	jueza
1282631004021194753	105	133	PROFESION	presidente de la Generalitat
1254816790133313541	112	129	PROFESION	analista político
1247442561708503040	188	229	PROFESION	consejera socialista de Turismo, Comercio
1253382224386437121	15	25	PROFESION	presidente
1253382224386437121	104	120	PROFESION	jefe de gabinete
1272462148367679488	220	224	SITUACION_LABORAL	ERTE
1243844344215412738	71	83	SITUACION_LABORAL	trabajadores
1263459703536918533	39	49	PROFESION	presidente
1263459703536918533	18	36	PROFESION	secretario general
1271371167060934656	87	106	PROFESION	Policías Nacionales
1271371167060934656	110	120	PROFESION	sanitarios
1271371167060934656	64	81	PROFESION	Guardias. Civiles
1250560632597987331	3	12	PROFESION	animadora
1282560740667404288	38	41	PROFESION	Dr.
1252484916505387013	0	9	PROFESION	Ministros
1268498198689087488	38	58	PROFESION	ministros de turismo
1260213462757789701	31	39	PROFESION	youtuber
1259208985229623296	76	79	PROFESION	rey
1282170993474105345	123	137	PROFESION	investigadores
1254165394132254721	9	21	PROFESION	agricultores
1254165394132254721	78	87	PROFESION	ganaderos
1281720365719392256	43	51	PROFESION	alcaldes
1281720365719392256	54	64	PROFESION	portavoces
1267127324434149376	16	26	PROFESION	presidente
1253600841459798016	81	105	PROFESION	profesionales sanitarios
1265529755929116672	85	98	PROFESION	guardia civil
1265529755929116672	181	194	PROFESION	guardia civil
1254418956326240256	155	165	PROFESION	sanitarios
1266233607057620995	3	10	PROFESION	abogado
1291622015057657856	152	159	PROFESION	PIlotos
1291622015057657856	12	21	PROFESION	aviadores
1291622015057657856	141	145	PROFESION	TCPs
1291622015057657856	186	190	PROFESION	#tcp
1291622015057657856	191	210	PROFESION	#tripulantedecabina
1291622015057657856	239	255	PROFESION	#auxiliardevuelo
1291622015057657856	266	274	PROFESION	#azafata
1267925228539305984	22	41	PROFESION	ministra de Trabajo
1252735689260699650	26	33	PROFESION	alcalde
1291277623818170369	112	124	PROFESION	rastreadores
1291277623818170369	215	227	PROFESION	rastreadores
1280212470385250306	76	84	PROFESION	dictador
1266099649020145668	76	84	PROFESION	#medicos
1266099649020145668	85	93	PROFESION	#medicas
1268819274182856706	3	35	PROFESION	Jefe del Servicio de Cardiología
1273269958622031872	81	103	PROFESION	autoridades sanitarias
1246283515857195009	186	190	PROFESION	Gob.
1254769436206096386	223	231	PROFESION	ministro
1260528258476576769	64	74	PROFESION	sanitarios
1255288427421020165	136	154	PROFESION	personal sanitario
1255793686086066176	241	251	PROFESION	sanitarios
1261319370011262984	40	49	FIGURATIVA	mayorales
1292541074540498944	138	150	PROFESION	rastreadores
1269770912250892288	107	111	PROFESION	Dra.
1263931344872144896	41	54	PROFESION	Guardia Civil
1263931344872144896	3	25	PROFESION	mando de la Ertzaintza
1259941424046407682	82	92	SITUACION_LABORAL	#autónomos
1252035274638602242	12	20	PROFESION	policías
1252585390571237376	0	20	PROFESION	Ministra de Igualdad
1268660765168414724	94	104	PROFESION	sanitarios
1268660765168414724	166	178	SITUACION_LABORAL	trabajadores
1254537760544894987	18	26	PROFESION	fiscales
1257600569784614913	29	50	SITUACION_LABORAL	personas trabajadoras
1245100361356128256	82	106	PROFESION	profesionales sanitarios
1272119151503556615	125	131	PROFESION	torero
1272119151503556615	244	257	PROFESION	epidemiólogos
1267451820923854849	156	166	PROFESION	presidente
1272982358225047554	176	221	PROFESION	profesionales necesarios en unidades #COVID19
1247869260887662593	3	13	PROFESION	compositor
1255066003555389440	236	243	PROFESION	policia
1255066003555389440	220	233	PROFESION	agente cívico
1245254548756758529	25	32	PROFESION	arquero
1269905652660527105	180	199	PROFESION	experto en Covid-19
1282214873582247936	220	230	PROFESION	sanitarios
1264877834356625408	41	57	PROFESION	Gestor Deportivo
1282401801363431430	25	46	PROFESION	jefe del Estado Mayor
1280188625767010304	54	61	PROFESION	médicos
1251691596946563072	4	15	PROFESION	científicos
1256628297754124288	69	79	PROFESION	presidente
1265035330513707009	126	159	PROFESION	altos representantes del Gobierno
1285129291005599744	14	20	PROFESION	médico
1292896847539863552	6	18	PROFESION	Funcionarios
1292896847539863552	96	108	SITUACION_LABORAL	trabajadores
1254817267717754881	82	128	PROFESION	trabajadores   de   los   servicios esenciales
1252312191199477760	40	58	PROFESION	personal sanitario
1268475591021539328	151	158	PROFESION	policía
1268475591021539328	8	22	PROFESION	Prime Minister
1262127357101555713	81	91	PROFESION	sanitarios
1259094632467759105	97	110	SITUACION_LABORAL	profesionales
1259094632467759105	72	82	PROFESION	sanitarios
1242698611118538753	53	66	PROFESION	@guardiacivil
1261927032319094785	15	33	PROFESION	consejero de Salud
1264543443931541504	9	26	PROFESION	policía municipal
1246388059408666624	5	13	PROFESION	@policia
1246388059408666624	14	27	PROFESION	@guardiacivil
1257326229616824321	24	34	PROFESION	sanitarios
1251081552710242304	16	25	SITUACION_LABORAL	autónomos
1267550952434925568	57	78	PROFESION	letrado de las Cortes
1256906976392601600	23	31	PROFESION	ministra
1253332630969303042	5	25	PROFESION	ministro de Interior
1260536834662301701	101	111	PROFESION	sanitarios
1292923304731451392	122	131	SITUACION_LABORAL	autónomos
1286545980511354881	24	49	PROFESION	FUNCIONARIOS DE PRISIONES
1264932852291993601	49	54	SITUACION_LABORAL	ERTES
1242717401688543236	55	68	PROFESION	Guardia Civil
1270675135482208256	120	160	SITUACION_LABORAL	profesionales en régimen de expatriación
1265275496230645760	130	142	SITUACION_LABORAL	pensionistas
1245653720647360512	20	29	PROFESION	diputados
1260325144666480643	0	7	PROFESION	ALCALDE
1263770107307835392	28	37	PROFESION	enfermera
1263770107307835392	142	161	PROFESION	Enfermera de Enlace
1282194221928194048	21	38	PROFESION	conductor del bus
1254502193039921154	39	49	PROFESION	presidenta
1249067636782182409	54	70	PROFESION	Médico residente
1255043395590000640	122	145	PROFESION	presidente del gobierno
1255043395590000640	95	114	PROFESION	presidentes de CCAA
1262501829394477057	4	12	PROFESION	pediatra
1262501829394477057	121	130	PROFESION	políticos
1282683893985030146	28	36	PROFESION	viróloga
1270418633047650305	126	141	PROFESION	jefa científica
1243481734131396608	48	57	PROFESION	consejero
1268585223131926532	45	55	PROFESION	exdiputada
1254084850736390149	98	116	PROFESION	personal sanitario
1267836513204817921	179	184	SITUACION_LABORAL	Ertes
